   14.250,     0.000,   0.969307,   0.049688,   0.006496,   0.056184,  -0.000000,   0.000000,  -0.410735,   0.000000,   0.000000,  110.0000,    3.5900
   14.500,     0.000,   0.985502,   0.051355,   0.006590,   0.057945,  -0.000000,   0.000000,  -0.417640,   0.000000,   0.000000,  110.0000,    3.5926
   14.750,     0.000,   1.001656,   0.053045,   0.006679,   0.059724,  -0.000000,   0.000000,  -0.424514,   0.000000,   0.000000,  110.0000,    3.5952
   15.000,     0.000,   1.017769,   0.054757,   0.006767,   0.061525,  -0.000000,   0.000000,  -0.431357,   0.000000,   0.000000,  110.0000,    3.5978
   15.250,     0.000,   1.033841,   0.056492,   0.006863,   0.063355,  -0.000000,   0.000000,  -0.438169,   0.000000,   0.000000,  110.0000,    3.6004
   15.500,     0.000,   1.049871,   0.058248,   0.006963,   0.065211,  -0.000000,   0.000000,  -0.444951,   0.000000,   0.000000,  110.0000,    3.6030
   15.750,     0.000,   1.065858,   0.060026,   0.007070,   0.067095,  -0.000000,   0.000000,  -0.451700,   0.000000,   0.000000,  110.0000,    3.6056
   16.000,     0.000,   1.081802,   0.061824,   0.007174,   0.068999,  -0.000000,   0.000000,  -0.458415,   0.000000,   0.000000,  110.0000,    3.6081
   16.250,     0.000,   1.097702,   0.063644,   0.007280,   0.070924,  -0.000000,   0.000000,  -0.465097,   0.000000,   0.000000,  110.0000,    3.6107
   16.500,     0.000,   1.113557,   0.065484,   0.007386,   0.072870,  -0.000000,   0.000000,  -0.471744,   0.000000,   0.000000,  110.0000,    3.6133
   16.750,     0.000,   1.129367,   0.067344,   0.007492,   0.074836,  -0.000000,   0.000000,  -0.478357,   0.000000,   0.000000,  110.0000,    3.6159
   17.000,     0.000,   1.145132,   0.069223,   0.007598,   0.076821,  -0.000000,   0.000000,  -0.484935,   0.000000,   0.000000,  110.0000,    3.6185
   17.250,     0.000,   1.160850,   0.071122,   0.007708,   0.078830,  -0.000000,   0.000000,  -0.491478,   0.000000,   0.000000,  110.0000,    3.6211


